Datetime,Open,High,Low,Close,Volume
2024-08-03 12:20:00,1.30296,1.30297,1.30296,1.30297,10
2024-08-03 12:21:00,1.30296,1.30298,1.30294,1.30297,10
2024-08-03 12:22:00,1.30306,1.30309,1.30304,1.30307,12
2024-08-03 12:23:00,1.30306,1.30311,1.30305,1.30307,10
2024-08-03 12:24:00,1.30301,1.30302,1.30299,1.30301,15
2024-08-03 12:25:00,1.30301,1.30303,1.30299,1.30302,11
2024-08-03 12:26:00,1.30297,1.30299,1.30296,1.30297,12
2024-08-03 12:27:00,1.30304,1.30305,1.30302,1.30304,16
2024-08-03 12:28:00,1.30303,1.30304,1.30302,1.30304,12
2024-08-03 12:29:00,1.30307,1.30312,1.30306,1.30307,12
2024-08-03 12:30:00,1.30388,1.30388,1.30385,1.30386,8
2024-08-03 12:31:00,1.30377,1.30377,1.30372,1.30375,7
2024-08-03 12:32:00,1.30371,1.30372,1.30365,1.30369,7
2024-08-03 12:33:00,1.3036,1.30361,1.30357,1.30358,7
2024-08-03 12:34:00,1.30368,1.30368,1.30364,1.30366,8
2024-08-03 12:35:00,1.30366,1.30369,1.30364,1.30364,11
2024-08-03 12:36:00,1.30361,1.30362,1.30357,1.30359,7
2024-08-03 12:37:00,1.30361,1.30363,1.30357,1.30359,11
2024-08-03 12:38:00,1.30365,1.30366,1.30362,1.30363,7
2024-08-03 12:39:00,1.30351,1.30351,1.30348,1.30349,8
2024-08-03 12:40:00,1.30353,1.30353,1.30346,1.30351,7
2024-08-03 12:41:00,1.3035,1.30352,1.30348,1.30348,7
2024-08-03 12:42:00,1.30349,1.30349,1.30345,1.30347,13
2024-08-03 12:43:00,1.30357,1.30357,1.30355,1.30355,7
2024-08-03 12:44:00,1.30338,1.30339,1.30334,1.30336,7
2024-08-03 12:45:00,1.30201,1.30204,1.302,1.30201,10
2024-08-03 12:46:00,1.30204,1.30205,1.30201,1.30204,8
2024-08-03 12:47:00,1.30203,1.30203,1.30202,1.30203,8
2024-08-03 12:48:00,1.3021,1.30209,1.30208,1.3021,10
2024-08-03 12:49:00,1.30211,1.30209,1.30208,1.30212,8
2024-08-03 12:50:00,1.30202,1.30204,1.30202,1.30203,8
2024-08-03 12:51:00,1.30205,1.30207,1.30205,1.30206,14
2024-08-03 12:52:00,1.30209,1.30209,1.30209,1.30209,10
2024-08-03 12:53:00,1.30208,1.30209,1.30206,1.30209,7
2024-08-03 12:54:00,1.30205,1.30208,1.30205,1.30206,9
2024-08-03 12:55:00,1.30205,1.30207,1.30205,1.30206,8
2024-08-03 12:56:00,1.30215,1.30209,1.30215,1.30215,10
2024-08-03 12:57:00,1.30205,1.30206,1.30204,1.30206,8
2024-08-03 12:58:00,1.30211,1.30209,1.30211,1.30212,7
2024-08-03 12:59:00,1.30198,1.302,1.30198,1.30199,7
2024-08-03 13:00:00,1.30238,1.30239,1.30235,1.30238,11
2024-08-03 13:01:00,1.30256,1.30257,1.30252,1.30256,10
2024-08-03 13:02:00,1.30254,1.30254,1.30253,1.30254,13
2024-08-03 13:03:00,1.30244,1.30247,1.30242,1.30245,7
2024-08-03 13:04:00,1.30252,1.30256,1.30248,1.30252,11
2024-08-03 13:05:00,1.30258,1.30261,1.30256,1.30258,9
2024-08-03 13:06:00,1.30245,1.30245,1.30244,1.30245,8
2024-08-03 13:07:00,1.30247,1.30247,1.30244,1.30247,8
2024-08-03 13:08:00,1.30241,1.30241,1.30239,1.30241,8
2024-08-03 13:09:00,1.30246,1.30247,1.30245,1.30246,7
2024-08-03 13:10:00,1.30253,1.30258,1.30253,1.30253,8
2024-08-03 13:11:00,1.30253,1.30254,1.30252,1.30253,8
2024-08-03 13:12:00,1.30247,1.30247,1.30246,1.30247,9
2024-08-03 13:13:00,1.30263,1.30267,1.30261,1.30263,10
2024-08-03 13:14:00,1.3025,1.30251,1.3025,1.3025,10
2024-08-03 13:15:00,1.30233,1.30235,1.30231,1.30235,7
2024-08-03 13:16:00,1.30241,1.30243,1.30241,1.30243,10
2024-08-03 13:17:00,1.30246,1.30251,1.30242,1.30247,8
2024-08-03 13:18:00,1.30245,1.30248,1.30245,1.30247,8
2024-08-03 13:19:00,1.30247,1.30251,1.30246,1.30248,11
2024-08-03 13:20:00,1.30252,1.30257,1.30247,1.30253,7
2024-08-03 13:21:00,1.30243,1.30245,1.30241,1.30245,10
2024-08-03 13:22:00,1.30245,1.30247,1.30243,1.30247,9
2024-08-03 13:23:00,1.30243,1.30245,1.30242,1.30245,14
2024-08-03 13:24:00,1.3025,1.30253,1.30248,1.30251,10
2024-08-03 13:25:00,1.30257,1.3026,1.30256,1.30259,9
2024-08-03 13:26:00,1.30246,1.30253,1.30243,1.30248,8
2024-08-03 13:27:00,1.3025,1.30252,1.30249,1.30252,8
2024-08-03 13:28:00,1.30254,1.30256,1.30253,1.30256,10
2024-08-03 13:29:00,1.30259,1.30261,1.30257,1.3026,9
2024-08-03 13:30:00,1.30314,1.3032,1.30312,1.30317,7
2024-08-03 13:31:00,1.30312,1.30315,1.30309,1.30315,9
2024-08-03 13:32:00,1.30311,1.30315,1.30307,1.30314,8
2024-08-03 13:33:00,1.30318,1.30321,1.30318,1.30321,9
2024-08-03 13:34:00,1.30321,1.30324,1.3032,1.30323,7
2024-08-03 13:35:00,1.30328,1.30335,1.30327,1.30331,7
2024-08-03 13:36:00,1.30317,1.30321,1.30314,1.3032,7
2024-08-03 13:37:00,1.30339,1.30343,1.30337,1.30341,9
2024-08-03 13:38:00,1.30336,1.3034,1.30334,1.30339,11
2024-08-03 13:39:00,1.30342,1.30345,1.30341,1.30345,8
2024-08-03 13:40:00,1.30344,1.3035,1.30344,1.30347,7
2024-08-03 13:41:00,1.3035,1.30355,1.30347,1.30353,7
2024-08-03 13:42:00,1.30345,1.30349,1.30344,1.30347,8
2024-08-03 13:43:00,1.30353,1.30356,1.30352,1.30356,7
2024-08-03 13:44:00,1.30351,1.30354,1.30349,1.30354,8
2024-08-03 13:45:00,1.30399,1.30399,1.30395,1.30398,8
2024-08-03 13:46:00,1.30406,1.3041,1.30404,1.30405,8
2024-08-03 13:47:00,1.30398,1.30401,1.30396,1.30397,9
2024-08-03 13:48:00,1.30404,1.30406,1.30403,1.30403,10
2024-08-03 13:49:00,1.30405,1.30405,1.30402,1.30404,11
2024-08-03 13:50:00,1.30412,1.30414,1.30409,1.30412,9
2024-08-03 13:51:00,1.30399,1.30401,1.30396,1.30399,8
2024-08-03 13:52:00,1.30397,1.30398,1.30395,1.30396,8
2024-08-03 13:53:00,1.30403,1.30405,1.304,1.30402,9
2024-08-03 13:54:00,1.30394,1.30396,1.30392,1.30393,11
2024-08-03 13:55:00,1.304,1.30403,1.30397,1.304,11
2024-08-03 13:56:00,1.30396,1.30396,1.30391,1.30395,8
2024-08-03 13:57:00,1.30389,1.3039,1.30388,1.30389,11
2024-08-03 13:58:00,1.30386,1.30387,1.30385,1.30385,11
2024-08-03 13:59:00,1.30397,1.30397,1.30396,1.30396,12
2024-08-03 14:00:00,1.30285,1.30287,1.30283,1.30285,16
2024-08-03 14:01:00,1.30281,1.30282,1.3028,1.30282,22
2024-08-03 14:02:00,1.30289,1.3029,1.30289,1.3029,13
2024-08-03 14:03:00,1.30275,1.30275,1.30273,1.30275,13
2024-08-03 14:04:00,1.30285,1.30286,1.30284,1.30285,15
2024-08-03 14:05:00,1.30287,1.30289,1.30286,1.30287,14
2024-08-03 14:06:00,1.30277,1.30278,1.30275,1.30277,15
2024-08-03 14:07:00,1.30282,1.30284,1.30281,1.30282,15
2024-08-03 14:08:00,1.30277,1.3028,1.30274,1.30277,13
2024-08-03 14:09:00,1.30285,1.30287,1.30285,1.30286,13
2024-08-03 14:10:00,1.3028,1.30282,1.30278,1.3028,16
2024-08-03 14:11:00,1.30273,1.30274,1.30273,1.30273,13
2024-08-03 14:12:00,1.30271,1.30274,1.30271,1.30271,15
2024-08-03 14:13:00,1.30283,1.30285,1.30282,1.30283,15
2024-08-03 14:14:00,1.30288,1.30291,1.30287,1.30288,16
2024-08-03 14:15:00,1.30333,1.30335,1.3033,1.30331,8
2024-08-03 14:16:00,1.30338,1.30341,1.30333,1.30336,10
2024-08-03 14:17:00,1.30335,1.30337,1.30333,1.30334,7
2024-08-03 14:18:00,1.30329,1.3033,1.30327,1.30327,7
2024-08-03 14:19:00,1.30341,1.30341,1.30338,1.30339,7
2024-08-03 14:20:00,1.30329,1.30331,1.30328,1.30328,7
2024-08-03 14:21:00,1.30329,1.30329,1.30326,1.30327,7
2024-08-03 14:22:00,1.30323,1.30323,1.3032,1.30321,12
2024-08-03 14:23:00,1.30324,1.30324,1.30322,1.30322,7
2024-08-03 14:24:00,1.30321,1.30322,1.30314,1.3032,11
2024-08-03 14:25:00,1.30316,1.30319,1.30313,1.30315,9
2024-08-03 14:26:00,1.30317,1.30319,1.30313,1.30315,11
2024-08-03 14:27:00,1.30311,1.30314,1.30308,1.30309,10
2024-08-03 14:28:00,1.30318,1.3032,1.30312,1.30316,10
2024-08-03 14:29:00,1.3032,1.30322,1.30318,1.30318,7
2024-08-03 14:30:00,1.30179,1.30182,1.30171,1.30179,10
2024-08-03 14:31:00,1.30178,1.3018,1.30177,1.30177,8
2024-08-03 14:32:00,1.30177,1.30177,1.30174,1.30176,6
2024-08-03 14:33:00,1.30166,1.30171,1.30165,1.30165,9
2024-08-03 14:34:00,1.3018,1.30182,1.30177,1.3018,10
2024-08-03 14:35:00,1.30176,1.30179,1.30173,1.30176,11
2024-08-03 14:36:00,1.30171,1.30173,1.3017,1.30171,6
2024-08-03 14:37:00,1.30168,1.30168,1.30166,1.30167,7
2024-08-03 14:38:00,1.30169,1.30173,1.30166,1.30168,6
2024-08-03 14:39:00,1.30175,1.30175,1.30169,1.30174,7
2024-08-03 14:40:00,1.3017,1.3017,1.30169,1.3017,6
2024-08-03 14:41:00,1.30175,1.30175,1.30172,1.30174,9
2024-08-03 14:42:00,1.3017,1.30174,1.30169,1.3017,9
2024-08-03 14:43:00,1.30174,1.30175,1.30173,1.30174,7
2024-08-03 14:44:00,1.30173,1.30174,1.30172,1.30173,8
2024-08-03 14:45:00,1.30321,1.30321,1.3032,1.3032,8
2024-08-03 14:46:00,1.30327,1.30328,1.30325,1.30326,7
2024-08-03 14:47:00,1.30312,1.30312,1.30309,1.3031,6
2024-08-03 14:48:00,1.30324,1.30324,1.3032,1.30323,6
2024-08-03 14:49:00,1.30318,1.30319,1.30316,1.30317,8
2024-08-03 14:50:00,1.30322,1.30325,1.30321,1.30321,8
2024-08-03 14:51:00,1.30317,1.3032,1.30314,1.30316,7
2024-08-03 14:52:00,1.30319,1.30319,1.30317,1.30317,7
2024-08-03 14:53:00,1.3032,1.3032,1.30318,1.30319,13
2024-08-03 14:54:00,1.30311,1.30313,1.30309,1.3031,8
2024-08-03 14:55:00,1.30307,1.30311,1.30305,1.30306,9
2024-08-03 14:56:00,1.30312,1.30315,1.30308,1.3031,7
2024-08-03 14:57:00,1.30314,1.30314,1.30313,1.30313,12
2024-08-03 14:58:00,1.30307,1.30308,1.30302,1.30306,8
2024-08-03 14:59:00,1.30312,1.30315,1.3031,1.30311,7
2024-08-03 15:00:00,1.30255,1.30258,1.30253,1.30256,8
2024-08-03 15:01:00,1.30272,1.30274,1.30269,1.30273,13
2024-08-03 15:02:00,1.30268,1.3027,1.30265,1.30269,13
2024-08-03 15:03:00,1.30281,1.30282,1.3028,1.30282,8
2024-08-03 15:04:00,1.30273,1.30276,1.30272,1.30274,8
2024-08-03 15:05:00,1.30265,1.30269,1.30264,1.30266,7
2024-08-03 15:06:00,1.30275,1.30278,1.30274,1.30276,9
2024-08-03 15:07:00,1.3027,1.30273,1.30268,1.30271,12
2024-08-03 15:08:00,1.30276,1.30279,1.30273,1.30278,10
2024-08-03 15:09:00,1.30271,1.30274,1.30269,1.30272,7
2024-08-03 15:10:00,1.30275,1.3028,1.30274,1.30276,9
2024-08-03 15:11:00,1.30279,1.30282,1.30277,1.30281,8
2024-08-03 15:12:00,1.30282,1.30282,1.3028,1.30283,8
2024-08-03 15:13:00,1.3028,1.30282,1.30279,1.30282,7
2024-08-03 15:14:00,1.30282,1.30282,1.30282,1.30283,9
2024-08-03 15:15:00,1.30401,1.30405,1.30397,1.30405,15
2024-08-03 15:16:00,1.304,1.30405,1.30398,1.30403,11
2024-08-03 15:17:00,1.30414,1.3042,1.30414,1.30417,13
2024-08-03 15:18:00,1.3041,1.30415,1.30408,1.30413,15
2024-08-03 15:19:00,1.30421,1.30427,1.30421,1.30424,11
2024-08-03 15:20:00,1.30416,1.3042,1.30415,1.30419,12
2024-08-03 15:21:00,1.30422,1.30426,1.3042,1.30426,13
2024-08-03 15:22:00,1.30419,1.30424,1.30413,1.30422,12
2024-08-03 15:23:00,1.30431,1.30437,1.30428,1.30434,11
2024-08-03 15:24:00,1.30428,1.30432,1.30427,1.30431,12
2024-08-03 15:25:00,1.3043,1.30436,1.30426,1.30433,12
2024-08-03 15:26:00,1.30435,1.30439,1.30434,1.30438,11
2024-08-03 15:27:00,1.30441,1.30446,1.3044,1.30444,11
2024-08-03 15:28:00,1.30443,1.30448,1.30442,1.30446,19
2024-08-03 15:29:00,1.30454,1.30451,1.30453,1.30458,11
2024-08-03 15:30:00,1.3031,1.30313,1.30308,1.30311,10
2024-08-03 15:31:00,1.30313,1.30314,1.30311,1.30314,11
2024-08-03 15:32:00,1.30309,1.30312,1.30309,1.3031,12
2024-08-03 15:33:00,1.30315,1.30316,1.30314,1.30316,10
2024-08-03 15:34:00,1.30301,1.30303,1.303,1.30302,9
2024-08-03 15:35:00,1.30319,1.30322,1.30319,1.30321,9
2024-08-03 15:36:00,1.30311,1.30313,1.30309,1.30312,10
2024-08-03 15:37:00,1.30311,1.30313,1.30309,1.30313,11
2024-08-03 15:38:00,1.30322,1.30325,1.30321,1.30324,10
2024-08-03 15:39:00,1.3032,1.30326,1.30318,1.30322,16
2024-08-03 15:40:00,1.30322,1.30324,1.30321,1.30323,10
2024-08-03 15:41:00,1.30325,1.30326,1.3032,1.30327,10
2024-08-03 15:42:00,1.3032,1.30325,1.3032,1.30322,10
2024-08-03 15:43:00,1.30321,1.30323,1.3032,1.30322,9
2024-08-03 15:44:00,1.30333,1.30326,1.30332,1.30334,10
2024-08-03 15:45:00,1.30416,1.30406,1.30414,1.30416,7
2024-08-03 15:46:00,1.30403,1.30406,1.30401,1.30403,8
2024-08-03 15:47:00,1.30411,1.30406,1.3041,1.30411,8
2024-08-03 15:48:00,1.30399,1.304,1.30401,1.30399,12
2024-08-03 15:49:00,1.30391,1.30392,1.30401,1.30391,12
2024-08-03 15:50:00,1.30402,1.30403,1.30401,1.30402,8
2024-08-03 15:51:00,1.30409,1.30406,1.30409,1.30409,7
2024-08-03 15:52:00,1.30389,1.30389,1.30401,1.30389,12
2024-08-03 15:53:00,1.30402,1.30404,1.30401,1.30402,7
2024-08-03 15:54:00,1.30401,1.30402,1.30401,1.30401,8
2024-08-03 15:55:00,1.304,1.30401,1.30401,1.304,9
2024-08-03 15:56:00,1.30406,1.30406,1.30405,1.30406,9
2024-08-03 15:57:00,1.30398,1.30398,1.30401,1.30398,8
2024-08-03 15:58:00,1.30402,1.30404,1.30402,1.30402,8
2024-08-03 15:59:00,1.30402,1.30403,1.30401,1.30402,8
2024-08-03 16:00:00,1.30373,1.30379,1.30372,1.30373,6
2024-08-03 16:01:00,1.30372,1.30373,1.30368,1.30372,14
2024-08-03 16:02:00,1.30358,1.30361,1.30357,1.30358,10
2024-08-03 16:03:00,1.3037,1.30371,1.30369,1.3037,10
2024-08-03 16:04:00,1.30375,1.30378,1.30371,1.30375,9
2024-08-03 16:05:00,1.30366,1.30367,1.30365,1.30366,7
2024-08-03 16:06:00,1.30372,1.30374,1.3037,1.30372,9
2024-08-03 16:07:00,1.30369,1.30373,1.30369,1.30369,7
2024-08-03 16:08:00,1.30366,1.30369,1.30366,1.30366,8
2024-08-03 16:09:00,1.30377,1.3038,1.30377,1.30377,11
2024-08-03 16:10:00,1.30373,1.30377,1.30373,1.30373,11
2024-08-03 16:11:00,1.30364,1.30365,1.30363,1.30364,7
2024-08-03 16:12:00,1.3037,1.30374,1.30368,1.3037,7
2024-08-03 16:13:00,1.30375,1.30376,1.30374,1.30375,8
2024-08-03 16:14:00,1.30374,1.30375,1.30373,1.30374,7
2024-08-03 16:15:00,1.30409,1.30417,1.30406,1.30412,9
2024-08-03 16:16:00,1.304,1.30407,1.30399,1.30403,10
2024-08-03 16:17:00,1.304,1.30404,1.30399,1.30403,10
2024-08-03 16:18:00,1.30401,1.30407,1.30398,1.30404,9
2024-08-03 16:19:00,1.30415,1.3042,1.30414,1.30418,10
2024-08-03 16:20:00,1.30408,1.30414,1.30407,1.3041,9
2024-08-03 16:21:00,1.30403,1.30406,1.30401,1.30406,8
2024-08-03 16:22:00,1.30426,1.30429,1.30424,1.30429,9
2024-08-03 16:23:00,1.3041,1.30415,1.30409,1.30413,8
2024-08-03 16:24:00,1.30419,1.30422,1.30417,1.30422,8
2024-08-03 16:25:00,1.30426,1.3043,1.30423,1.30429,11
2024-08-03 16:26:00,1.3043,1.30438,1.3043,1.30433,8
2024-08-03 16:27:00,1.3043,1.30433,1.30427,1.30433,8
2024-08-03 16:28:00,1.30434,1.30438,1.30434,1.30437,11
2024-08-03 16:29:00,1.3044,1.30443,1.30439,1.30443,8
2024-08-03 16:30:00,1.30413,1.30414,1.30409,1.30411,8
2024-08-03 16:31:00,1.30403,1.30405,1.30399,1.30402,8
2024-08-03 16:32:00,1.30408,1.30411,1.30405,1.30406,10
2024-08-03 16:33:00,1.30421,1.30425,1.30419,1.30419,11
2024-08-03 16:34:00,1.30413,1.30416,1.3041,1.30412,8
2024-08-03 16:35:00,1.30415,1.30418,1.30411,1.30413,8
2024-08-03 16:36:00,1.30409,1.3041,1.30402,1.30407,8
2024-08-03 16:37:00,1.30399,1.304,1.30395,1.30397,8
2024-08-03 16:38:00,1.30407,1.30409,1.30403,1.30406,9
2024-08-03 16:39:00,1.30395,1.30396,1.30392,1.30393,8
2024-08-03 16:40:00,1.30395,1.30397,1.3039,1.30393,8
2024-08-03 16:41:00,1.30392,1.30394,1.30389,1.3039,9
2024-08-03 16:42:00,1.3039,1.3039,1.30388,1.30388,8
2024-08-03 16:43:00,1.30385,1.30386,1.30383,1.30383,13
2024-08-03 16:44:00,1.30389,1.3039,1.30385,1.30387,9
2024-08-03 16:45:00,1.30296,1.30297,1.30294,1.30296,8
2024-08-03 16:46:00,1.30294,1.30298,1.30293,1.30295,9
2024-08-03 16:47:00,1.30299,1.303,1.30297,1.30299,8
2024-08-03 16:48:00,1.30295,1.30297,1.30293,1.30296,12
2024-08-03 16:49:00,1.30296,1.30297,1.30296,1.30297,10
2024-08-03 16:50:00,1.30301,1.30301,1.303,1.30301,7
2024-08-03 16:51:00,1.30302,1.30304,1.303,1.30303,8
2024-08-03 16:52:00,1.30301,1.30302,1.30299,1.30302,7
2024-08-03 16:53:00,1.30298,1.303,1.30298,1.30298,11
2024-08-03 16:54:00,1.30301,1.30303,1.30298,1.30301,7
2024-08-03 16:55:00,1.3029,1.30291,1.30289,1.3029,8
2024-08-03 16:56:00,1.30305,1.30306,1.30303,1.30305,8
2024-08-03 16:57:00,1.30307,1.3031,1.30304,1.30307,8
2024-08-03 16:58:00,1.30302,1.30305,1.30301,1.30302,8
2024-08-03 16:59:00,1.30302,1.30305,1.30299,1.30302,7
2024-08-03 17:00:00,1.30272,1.30276,1.30271,1.30275,7
2024-08-03 17:01:00,1.30271,1.30275,1.3027,1.30274,7
2024-08-03 17:02:00,1.30272,1.30275,1.30268,1.30275,6
2024-08-03 17:03:00,1.30275,1.3028,1.30275,1.30278,7
2024-08-03 17:04:00,1.3028,1.30285,1.30279,1.30283,6
2024-08-03 17:05:00,1.30278,1.30282,1.30277,1.30281,18
2024-08-03 17:06:00,1.30281,1.30285,1.30281,1.30284,7
2024-08-03 17:07:00,1.30282,1.30286,1.30281,1.30285,6
2024-08-03 17:08:00,1.30295,1.30298,1.30294,1.30297,5
2024-08-03 17:09:00,1.30291,1.30296,1.30289,1.30294,6
2024-08-03 17:10:00,1.303,1.30304,1.303,1.30303,6
2024-08-03 17:11:00,1.30306,1.3031,1.30306,1.30309,5
2024-08-03 17:12:00,1.303,1.30304,1.30298,1.30303,7
2024-08-03 17:13:00,1.30305,1.30308,1.30303,1.30308,8
2024-08-03 17:14:00,1.30303,1.30306,1.30301,1.30306,7
2024-08-03 17:15:00,1.30276,1.30279,1.30275,1.30278,4
2024-08-03 17:16:00,1.30269,1.30272,1.3027,1.3027,7
2024-08-03 17:17:00,1.30277,1.30279,1.30275,1.30278,5
2024-08-03 17:18:00,1.3028,1.30282,1.30279,1.30281,6
2024-08-03 17:19:00,1.30278,1.30281,1.30277,1.30279,7
2024-08-03 17:20:00,1.30294,1.30294,1.30293,1.30295,4
2024-08-03 17:21:00,1.30287,1.3029,1.30282,1.30288,6
2024-08-03 17:22:00,1.30284,1.3029,1.30283,1.30286,6
2024-08-03 17:23:00,1.30285,1.30289,1.30284,1.30287,8
2024-08-03 17:24:00,1.30287,1.30289,1.30284,1.30288,5
2024-08-03 17:25:00,1.3028,1.30283,1.30279,1.30281,5
2024-08-03 17:26:00,1.30289,1.30291,1.30288,1.3029,5
2024-08-03 17:27:00,1.30286,1.3029,1.30286,1.30287,5
2024-08-03 17:28:00,1.30291,1.30294,1.30286,1.30292,7
2024-08-03 17:29:00,1.3029,1.30293,1.30288,1.30291,11
2024-08-03 17:30:00,1.30317,1.30319,1.30315,1.30316,8
2024-08-03 17:31:00,1.30313,1.30315,1.30312,1.30313,4
2024-08-03 17:32:00,1.30307,1.3031,1.30303,1.30307,3
2024-08-03 17:33:00,1.30314,1.30315,1.30312,1.30314,10
2024-08-03 17:34:00,1.30311,1.30314,1.30307,1.30311,3
2024-08-03 17:35:00,1.30307,1.30308,1.30306,1.30306,6
2024-08-03 17:36:00,1.30307,1.30309,1.30304,1.30306,4
2024-08-03 17:37:00,1.30315,1.30317,1.30313,1.30314,3
2024-08-03 17:38:00,1.30304,1.30304,1.30301,1.30303,5
2024-08-03 17:39:00,1.30306,1.3031,1.30305,1.30306,3
2024-08-03 17:40:00,1.30308,1.30309,1.30305,1.30308,5
2024-08-03 17:41:00,1.30305,1.30306,1.30302,1.30304,5
2024-08-03 17:42:00,1.30302,1.30303,1.30299,1.30301,3
2024-08-03 17:43:00,1.30316,1.30316,1.30311,1.30315,6
2024-08-03 17:44:00,1.30305,1.30306,1.30302,1.30304,4
2024-08-03 17:45:00,1.30328,1.30331,1.30325,1.3033,8
2024-08-03 17:46:00,1.30318,1.30321,1.30317,1.3032,6
2024-08-03 17:47:00,1.30317,1.30319,1.30316,1.30319,7
2024-08-03 17:48:00,1.30319,1.30324,1.30318,1.30321,7
2024-08-03 17:49:00,1.30325,1.30329,1.30324,1.30327,6
2024-08-03 17:50:00,1.30318,1.3032,1.30317,1.3032,6
2024-08-03 17:51:00,1.30325,1.30331,1.30325,1.30327,6
2024-08-03 17:52:00,1.30323,1.30325,1.3032,1.30325,11
2024-08-03 17:53:00,1.30332,1.30335,1.3033,1.30334,6
2024-08-03 17:54:00,1.30324,1.30328,1.30324,1.30326,7
2024-08-03 17:55:00,1.30329,1.30331,1.30328,1.3033,7
2024-08-03 17:56:00,1.30326,1.30332,1.30323,1.30327,7
2024-08-03 17:57:00,1.30331,1.30333,1.30329,1.30332,6
2024-08-03 17:58:00,1.30334,1.30338,1.30332,1.30336,6
2024-08-03 17:59:00,1.3033,1.30335,1.30328,1.30331,7
2024-08-03 18:00:00,1.30296,1.30297,1.30292,1.30297,7
2024-08-03 18:01:00,1.3029,1.30292,1.30289,1.30291,4
2024-08-03 18:02:00,1.30286,1.30291,1.30284,1.30287,8
2024-08-03 18:03:00,1.30283,1.30286,1.3028,1.30284,4
2024-08-03 18:04:00,1.30295,1.30297,1.30293,1.30296,4
2024-08-03 18:05:00,1.30295,1.30297,1.30294,1.30296,4
2024-08-03 18:06:00,1.30295,1.30297,1.30294,1.30296,5
2024-08-03 18:07:00,1.30297,1.30299,1.30295,1.30298,5
2024-08-03 18:08:00,1.30283,1.30286,1.30278,1.30284,4
2024-08-03 18:09:00,1.30292,1.30295,1.3029,1.30293,5
2024-08-03 18:10:00,1.30296,1.30297,1.30295,1.30297,5
2024-08-03 18:11:00,1.30297,1.30301,1.30294,1.30298,6
2024-08-03 18:12:00,1.30306,1.30301,1.30303,1.30307,4
2024-08-03 18:13:00,1.30294,1.30296,1.30291,1.30295,11
2024-08-03 18:14:00,1.303,1.30301,1.30298,1.30301,6
2024-08-03 18:15:00,1.3033,1.30335,1.3033,1.30332,5
2024-08-03 18:16:00,1.30331,1.30334,1.30329,1.30332,5
2024-08-03 18:17:00,1.30335,1.3034,1.30332,1.30337,5
2024-08-03 18:18:00,1.30344,1.30346,1.30343,1.30346,4
2024-08-03 18:19:00,1.30343,1.30345,1.30341,1.30345,5
2024-08-03 18:20:00,1.30337,1.3034,1.30336,1.30339,4
2024-08-03 18:21:00,1.30337,1.3034,1.30336,1.30339,3
2024-08-03 18:22:00,1.30346,1.30349,1.30343,1.30348,3
2024-08-03 18:23:00,1.3035,1.30353,1.30349,1.30352,3
2024-08-03 18:24:00,1.30351,1.30352,1.30347,1.30352,4
2024-08-03 18:25:00,1.30351,1.30358,1.30349,1.30352,5
2024-08-03 18:26:00,1.30357,1.30362,1.30357,1.30359,4
2024-08-03 18:27:00,1.30365,1.30364,1.30364,1.30366,3
2024-08-03 18:28:00,1.30368,1.30364,1.30364,1.3037,3
2024-08-03 18:29:00,1.30362,1.30364,1.30361,1.30364,4
2024-08-03 18:30:00,1.30435,1.30435,1.30431,1.30434,11
2024-08-03 18:31:00,1.30429,1.30432,1.30425,1.30428,19
2024-08-03 18:32:00,1.3043,1.30432,1.30429,1.3043,12
2024-08-03 18:33:00,1.3042,1.30422,1.30419,1.30419,12
2024-08-03 18:34:00,1.30428,1.30428,1.30426,1.30427,11
2024-08-03 18:35:00,1.30432,1.30432,1.30431,1.30431,14
2024-08-03 18:36:00,1.30428,1.30431,1.30425,1.30427,12
2024-08-03 18:37:00,1.30422,1.30424,1.3042,1.30421,13
2024-08-03 18:38:00,1.30422,1.30422,1.30419,1.30421,12
2024-08-03 18:39:00,1.3043,1.30431,1.30428,1.3043,14
2024-08-03 18:40:00,1.3042,1.30424,1.30418,1.30419,12
2024-08-03 18:41:00,1.30422,1.30424,1.30421,1.30422,13
2024-08-03 18:42:00,1.30419,1.30421,1.30418,1.30418,14
2024-08-03 18:43:00,1.30416,1.30417,1.30415,1.30415,11
2024-08-03 18:44:00,1.30408,1.3041,1.30403,1.30407,13
2024-08-03 18:45:00,1.30463,1.30468,1.3046,1.30466,6
2024-08-03 18:46:00,1.30466,1.3047,1.30466,1.30469,6
2024-08-03 18:47:00,1.30468,1.30472,1.30468,1.30471,6
2024-08-03 18:48:00,1.30462,1.30468,1.3046,1.30465,7
2024-08-03 18:49:00,1.30475,1.3048,1.30474,1.30478,9
2024-08-03 18:50:00,1.30467,1.30471,1.30465,1.30469,10
2024-08-03 18:51:00,1.30483,1.30486,1.30481,1.30485,6
2024-08-03 18:52:00,1.30482,1.30485,1.30481,1.30485,5
2024-08-03 18:53:00,1.30478,1.30481,1.30476,1.30481,7
2024-08-03 18:54:00,1.3049,1.30493,1.30489,1.30493,6
2024-08-03 18:55:00,1.30489,1.30492,1.30489,1.30491,7
2024-08-03 18:56:00,1.30493,1.30496,1.3049,1.30495,8
2024-08-03 18:57:00,1.30483,1.30487,1.30482,1.30486,7
2024-08-03 18:58:00,1.30496,1.30499,1.30496,1.30499,7
2024-08-03 18:59:00,1.30499,1.30502,1.30495,1.30501,5
